Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","1987","1987","1000 Int. $","3339676","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","1988","1988","1000 Int. $","3508253","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","1989","1989","1000 Int. $","3699038","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","1990","1990","1000 Int. $","3865722","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","1991","1991","1000 Int. $","3782918","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","1992","1992","1000 Int. $","3570050","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","1993","1993","1000 Int. $","3689431","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","1994","1994","1000 Int. $","4121112","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","1995","1995","1000 Int. $","4122127","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","1996","1996","1000 Int. $","4412660","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","1997","1997","1000 Int. $","4406948","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","1998","1998","1000 Int. $","3345531","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","1999","1999","1000 Int. $","4609390","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2000","2000","1000 Int. $","4845122","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2001","2001","1000 Int. $","5066255","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2002","2002","1000 Int. $","5189748","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2003","2003","1000 Int. $","5279393","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2004","2004","1000 Int. $","5669251","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2005","2005","1000 Int. $","5710791","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2006","2006","1000 Int. $","5993808","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2007","2007","1000 Int. $","6351045","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2008","2008","1000 Int. $","6576049","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2009","2009","1000 Int. $","6361300","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2010","2010","1000 Int. $","6168074","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2011","2011","1000 Int. $","6524629","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2012","2012","1000 Int. $","7051972","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2013","2013","1000 Int. $","7211095","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2014","2014","1000 Int. $","7417739","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2015","2015","1000 Int. $","7097849","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2016","2016","1000 Int. $","6893479","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2017","2017","1000 Int. $","7538392","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2018","2018","1000 Int. $","7456169","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2019","2019","1000 Int. $","7357906","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2020","2020","1000 Int. $","7545630","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2021","2021","1000 Int. $","7805815","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","1991","1991","1000 SLC","46141460","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","1992","1992","1000 SLC","44001491","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","1993","1993","1000 SLC","50944723","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","1994","1994","1000 SLC","62174519","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","1995","1995","1000 SLC","76314299","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","1996","1996","1000 SLC","91735408","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","1997","1997","1000 SLC","89250187","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","1998","1998","1000 SLC","71005039","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","1999","1999","1000 SLC","92760739","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2000","2000","1000 SLC","104318849","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2001","2001","1000 SLC","105841288","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2002","2002","1000 SLC","117047159","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2003","2003","1000 SLC","119338975","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2004","2004","1000 SLC","136994609","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2005","2005","1000 SLC","152309342","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2006","2006","1000 SLC","160317345","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2007","2007","1000 SLC","182214977","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2008","2008","1000 SLC","237603693","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2009","2009","1000 SLC","237977681","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2010","2010","1000 SLC","234534384","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2011","2011","1000 SLC","253097221","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2012","2012","1000 SLC","292487563","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2013","2013","1000 SLC","312179376","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2014","2014","1000 SLC","380722207","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2015","2015","1000 SLC","314518539","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2016","2016","1000 SLC","307242880","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2017","2017","1000 SLC","351022272","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2018","2018","1000 SLC","382465844","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2019","2019","1000 SLC","318911323","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2020","2020","1000 SLC","323381778","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","56","Gross Production Value (current thousand SLC)","0113","Rice","2021","2021","1000 SLC","334532452","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1961","1961","1000 SLC","71464898","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1962","1962","1000 SLC","72504493","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1963","1963","1000 SLC","70235952","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1964","1964","1000 SLC","72969095","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1965","1965","1000 SLC","74435568","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1966","1966","1000 SLC","74826404","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1967","1967","1000 SLC","83355914","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1968","1968","1000 SLC","81234978","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1969","1969","1000 SLC","99866899","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1970","1970","1000 SLC","101956508","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1971","1971","1000 SLC","97322740","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1972","1972","1000 SLC","84247923","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1973","1973","1000 SLC","94289179","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1974","1974","1000 SLC","102630198","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1975","1975","1000 SLC","111709737","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1976","1976","1000 SLC","119579283","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1977","1977","1000 SLC","132588486","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1978","1978","1000 SLC","131806779","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1979","1979","1000 SLC","140454998","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1980","1980","1000 SLC","139754898","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1981","1981","1000 SLC","144584504","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1982","1982","1000 SLC","155970983","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1983","1983","1000 SLC","133329070","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1984","1984","1000 SLC","143088440","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1985","1985","1000 SLC","160939951","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1986","1986","1000 SLC","169003581","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1987","1987","1000 SLC","156082875","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1988","1988","1000 SLC","163961487","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1989","1989","1000 SLC","172877976","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1990","1990","1000 SLC","180668145","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1991","1991","1000 SLC","176798210","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1992","1992","1000 SLC","166849636","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1993","1993","1000 SLC","172429020","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1994","1994","1000 SLC","192604013","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1995","1995","1000 SLC","192651442","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1996","1996","1000 SLC","206229772","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1997","1997","1000 SLC","205962837","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1998","1998","1000 SLC","156356518","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1999","1999","1000 SLC","215424145","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2000","2000","1000 SLC","226441283","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2001","2001","1000 SLC","236776159","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2002","2002","1000 SLC","242547725","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2003","2003","1000 SLC","246737380","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2004","2004","1000 SLC","264957721","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2005","2005","1000 SLC","266899122","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2006","2006","1000 SLC","280126206","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2007","2007","1000 SLC","296822026","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2008","2008","1000 SLC","307337771","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2009","2009","1000 SLC","297301304","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2010","2010","1000 SLC","288270674","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2011","2011","1000 SLC","304934601","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2012","2012","1000 SLC","329580468","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2013","2013","1000 SLC","337017274","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2014","2014","1000 SLC","346674959","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2015","2015","1000 SLC","331724585","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2016","2016","1000 SLC","322173157","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2017","2017","1000 SLC","352313787","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2018","2018","1000 SLC","348470999","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2019","2019","1000 SLC","343878598","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2020","2020","1000 SLC","352652074","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2021","2021","1000 SLC","364812031","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","1991","1991","1000 US$","1679178","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","1992","1992","1000 US$","1724703","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","1993","1993","1000 US$","1878507","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","1994","1994","1000 US$","2353562","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","1995","1995","1000 US$","2967754","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","1996","1996","1000 US$","3499201","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","1997","1997","1000 US$","3028438","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","1998","1998","1000 US$","1736362","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","1999","1999","1000 US$","2373065","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2000","2000","1000 US$","2360566","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2001","2001","1000 US$","2075621","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2002","2002","1000 US$","2268198","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2003","2003","1000 US$","2201692","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2004","2004","1000 US$","2444591","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2005","2005","1000 US$","2764963","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2006","2006","1000 US$","3124224","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2007","2007","1000 US$","3948457","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2008","2008","1000 US$","5360695","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2009","2009","1000 US$","4991174","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2010","2010","1000 US$","5199205","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2011","2011","1000 US$","5843429","E","Estimated value"
