Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RM","Machinery","608","Philippines","5622","Import Value","2455017","Agricultural machinery nes (trade)","1992","1992","1000 US$","4582","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455017","Agricultural machinery nes (trade)","1993","1993","1000 US$","2541","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455017","Agricultural machinery nes (trade)","1994","1994","1000 US$","6145","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455017","Agricultural machinery nes (trade)","1995","1995","1000 US$","10571","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455017","Agricultural machinery nes (trade)","1996","1996","1000 US$","14661","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455017","Agricultural machinery nes (trade)","1997","1997","1000 US$","14750","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455017","Agricultural machinery nes (trade)","1998","1998","1000 US$","7199","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455017","Agricultural machinery nes (trade)","1999","1999","1000 US$","5657","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455017","Agricultural machinery nes (trade)","2000","2000","1000 US$","6933","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455017","Agricultural machinery nes (trade)","2001","2001","1000 US$","8471","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455017","Agricultural machinery nes (trade)","2002","2002","1000 US$","5727","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455017","Agricultural machinery nes (trade)","2003","2003","1000 US$","12146","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455017","Agricultural machinery nes (trade)","2004","2004","1000 US$","5951","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455017","Agricultural machinery nes (trade)","2005","2005","1000 US$","6360","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455017","Agricultural machinery nes (trade)","2006","2006","1000 US$","9289","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455017","Agricultural machinery nes (trade)","2007","2007","1000 US$","12018","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455017","Agricultural machinery nes (trade)","2008","2008","1000 US$","20227","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","1967","1967","1000 US$","5","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","1973","1973","1000 US$","1","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","1976","1976","1000 US$","67","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","1977","1977","1000 US$","2","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","1981","1981","1000 US$","7","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","1983","1983","1000 US$","39","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","1984","1984","1000 US$","1","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","1985","1985","1000 US$","90","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","1987","1987","1000 US$","3","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","1990","1990","1000 US$","190","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","1991","1991","1000 US$","10","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","1992","1992","1000 US$","1","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","1993","1993","1000 US$","1","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","1994","1994","1000 US$","51","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","1995","1995","1000 US$","212","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","1996","1996","1000 US$","1225","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","1997","1997","1000 US$","787","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","1998","1998","1000 US$","166","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","1999","1999","1000 US$","16","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","2000","2000","1000 US$","41","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","2001","2001","1000 US$","30","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","2002","2002","1000 US$","7","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","2003","2003","1000 US$","350","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","2004","2004","1000 US$","77","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","2005","2005","1000 US$","99","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","2006","2006","1000 US$","82","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","2007","2007","1000 US$","136","A","Official figure"
"RM","Machinery","608","Philippines","5922","Export Value","2455017","Agricultural machinery nes (trade)","2008","2008","1000 US$","256","A","Official figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1961","1961","No","4100","T","Unofficial figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1962","1962","No","4173","A","Official figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1963","1963","No","5226","A","Official figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1964","1964","No","5230","T","Unofficial figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1965","1965","No","5235","T","Unofficial figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1966","1966","No","5245","E","Estimated value"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1967","1967","No","5252","A","Official figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1968","1968","No","6100","E","Estimated value"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1969","1969","No","7000","E","Estimated value"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1970","1970","No","6810","A","Official figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1971","1971","No","7212","A","Official figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1972","1972","No","7611","A","Official figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1973","1973","No","8367","A","Official figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1974","1974","No","9385","A","Official figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1975","1975","No","10410","A","Official figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1976","1976","No","10442","A","Official figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1977","1977","No","10616","A","Official figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1978","1978","No","10820","A","Official figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1979","1979","No","10962","A","Official figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1980","1980","No","10533","A","Official figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1981","1981","No","10208","A","Official figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1982","1982","No","9832","A","Official figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1983","1983","No","9374","A","Official figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1984","1984","No","8670","A","Official figure"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1985","1985","No","13200","E","Estimated value"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1986","1986","No","17700","E","Estimated value"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1987","1987","No","22200","E","Estimated value"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1988","1988","No","26700","E","Estimated value"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1989","1989","No","31200","E","Estimated value"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1990","1990","No","35750","E","Estimated value"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1991","1991","No","40250","E","Estimated value"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1992","1992","No","42300","E","Estimated value"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1993","1993","No","44400","E","Estimated value"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1994","1994","No","46400","E","Estimated value"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1995","1995","No","48500","E","Estimated value"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1996","1996","No","50500","E","Estimated value"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1997","1997","No","52600","E","Estimated value"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1998","1998","No","54700","E","Estimated value"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","1999","1999","No","56800","E","Estimated value"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","2000","2000","No","58800","E","Estimated value"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","2001","2001","No","60900","E","Estimated value"
"RM","Machinery","608","Philippines","5116","In Use","2455011","Agricultural tractors","2002","2002","No","62952","A","Official figure"
"RM","Machinery","608","Philippines","5116","In Use","2455009","Agricultural tractors, total","2002","2002","No","1528053","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1961","1961","No","249","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1962","1962","No","467","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1963","1963","No","2065","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1964","1964","No","2070","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1965","1965","No","989","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1966","1966","No","892","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1967","1967","No","2239","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1968","1968","No","2107","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1969","1969","No","3148","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1970","1970","No","1334","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1971","1971","No","1375","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1972","1972","No","1289","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1973","1973","No","1798","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1974","1974","No","2351","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1975","1975","No","6623","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1976","1976","No","7836","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1977","1977","No","4084","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1978","1978","No","5069","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1979","1979","No","4482","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1980","1980","No","1703","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1981","1981","No","1468","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1982","1982","No","946","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1983","1983","No","747","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1984","1984","No","137","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1985","1985","No","235","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1986","1986","No","352","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1987","1987","No","410","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1988","1988","No","1200","E","Estimated value"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1989","1989","No","2300","E","Estimated value"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1990","1990","No","601","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1991","1991","No","707","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1992","1992","No","708","E","Estimated value"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1993","1993","No","680","E","Estimated value"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1994","1994","No","950","E","Estimated value"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1995","1995","No","1535","E","Estimated value"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1996","1996","No","4735","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1997","1997","No","3885","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1998","1998","No","1750","E","Estimated value"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","1999","1999","No","2100","E","Estimated value"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","2000","2000","No","1500","E","Estimated value"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","2001","2001","No","1800","E","Estimated value"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","2002","2002","No","1408","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","2003","2003","No","487","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","2004","2004","No","422","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","2005","2005","No","366","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","2006","2006","No","392","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","2007","2007","No","3536","A","Official figure"
"RM","Machinery","608","Philippines","5607","Import Quantity","2455009","Agricultural tractors, total","2008","2008","No","3881","E","Estimated value"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1961","1961","1000 US$","1750","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1962","1962","1000 US$","3740","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1963","1963","1000 US$","15680","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1964","1964","1000 US$","12110","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1965","1965","1000 US$","7101","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1966","1966","1000 US$","3491","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1967","1967","1000 US$","7366","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1968","1968","1000 US$","7451","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1969","1969","1000 US$","7968","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1970","1970","1000 US$","7706","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1971","1971","1000 US$","9389","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1972","1972","1000 US$","7125","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1973","1973","1000 US$","11080","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1974","1974","1000 US$","16465","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1975","1975","1000 US$","34257","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1976","1976","1000 US$","26399","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1977","1977","1000 US$","11434","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1978","1978","1000 US$","15143","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1979","1979","1000 US$","27499","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1980","1980","1000 US$","16168","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1981","1981","1000 US$","18063","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1982","1982","1000 US$","8057","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1983","1983","1000 US$","5954","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1984","1984","1000 US$","1217","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1985","1985","1000 US$","398","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1986","1986","1000 US$","694","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1987","1987","1000 US$","703","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1988","1988","1000 US$","2475","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1989","1989","1000 US$","5400","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1990","1990","1000 US$","3505","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1991","1991","1000 US$","3792","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1992","1992","1000 US$","4107","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1993","1993","1000 US$","4079","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1994","1994","1000 US$","5628","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1995","1995","1000 US$","9199","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1996","1996","1000 US$","14135","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1997","1997","1000 US$","12953","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1998","1998","1000 US$","4897","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","1999","1999","1000 US$","7854","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","2000","2000","1000 US$","5477","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","2001","2001","1000 US$","6755","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","2002","2002","1000 US$","4421","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","2003","2003","1000 US$","5972","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","2004","2004","1000 US$","6105","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","2005","2005","1000 US$","5801","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","2006","2006","1000 US$","5717","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","2007","2007","1000 US$","8232","A","Official figure"
"RM","Machinery","608","Philippines","5622","Import Value","2455009","Agricultural tractors, total","2008","2008","1000 US$","9480","A","Official figure"
"RM","Machinery","608","Philippines","5907","Export Quantity","2455009","Agricultural tractors, total","1979","1979","No","311","A","Official figure"
"RM","Machinery","608","Philippines","5907","Export Quantity","2455009","Agricultural tractors, total","1980","1980","No","111","A","Official figure"
"RM","Machinery","608","Philippines","5907","Export Quantity","2455009","Agricultural tractors, total","1981","1981","No","37","A","Official figure"
"RM","Machinery","608","Philippines","5907","Export Quantity","2455009","Agricultural tractors, total","1982","1982","No","12","A","Official figure"
"RM","Machinery","608","Philippines","5907","Export Quantity","2455009","Agricultural tractors, total","1983","1983","No","2","A","Official figure"
"RM","Machinery","608","Philippines","5907","Export Quantity","2455009","Agricultural tractors, total","1984","1984","No","15","A","Official figure"
"RM","Machinery","608","Philippines","5907","Export Quantity","2455009","Agricultural tractors, total","1985","1985","No","8","A","Official figure"
"RM","Machinery","608","Philippines","5907","Export Quantity","2455009","Agricultural tractors, total","1986","1986","No","3","A","Official figure"
"RM","Machinery","608","Philippines","5907","Export Quantity","2455009","Agricultural tractors, total","1989","1989","No","1","E","Estimated value"
"RM","Machinery","608","Philippines","5907","Export Quantity","2455009","Agricultural tractors, total","1991","1991","No","1","A","Official figure"
"RM","Machinery","608","Philippines","5907","Export Quantity","2455009","Agricultural tractors, total","1992","1992","No","1","E","Estimated value"
"RM","Machinery","608","Philippines","5907","Export Quantity","2455009","Agricultural tractors, total","1993","1993","No","1","A","Official figure"
"RM","Machinery","608","Philippines","5907","Export Quantity","2455009","Agricultural tractors, total","1994","1994","No","1","E","Estimated value"
"RM","Machinery","608","Philippines","5907","Export Quantity","2455009","Agricultural tractors, total","1995","1995","No","9","A","Official figure"
"RM","Machinery","608","Philippines","5907","Export Quantity","2455009","Agricultural tractors, total","1996","1996","No","1","A","Official figure"
"RM","Machinery","608","Philippines","5907","Export Quantity","2455009","Agricultural tractors, total","1997","1997","No","60","E","Estimated value"
"RM","Machinery","608","Philippines","5907","Export Quantity","2455009","Agricultural tractors, total","1998","1998","No","380","E","Estimated value"
"RM","Machinery","608","Philippines","5907","Export Quantity","2455009","Agricultural tractors, total","1999","1999","No","52","E","Estimated value"
"RM","Machinery","608","Philippines","5907","Export Quantity","2455009","Agricultural tractors, total","2000","2000","No","300","E","Estimated value"
